Entry	Organism ID
A0A1C6Z5Z0	569
A0A2S6MVM5	333368
A0A372MM60	29430
A0A2A2MDL8	546367
A0A231VME8	1517
Q93KQ2	630
A0A444I704	384
A0A2N5D637	1679497
A0A7G3BQA3	472
A0A6B2DIL2	2690346
A0A4Q4GTX2	470
A0A0K0HVU7	569
A0A413RCS5	39496
A0A1L3ZIX1	384
A0A4R4I3L3	357276
A0A379W094	59201
A0A2T6XAK4	59201
A0A155NWE1	1812935
A0A358HZE0	168935
A0A0P9SDP3	251654
A0A615FN65	28144
A0A078BK47	554131
A0A5F1I397	2041645
A0A1B1MDS3	1915
A0A1E8CH02	59201
A0A2I5TNW4	104623
A0A398QSK8	621
A0A0K8YEG8	470
A0A444P460	384
A0A1A6BFT9	1778
A0A398Q729	621
A0A0S2DBT7	69
A0A3G3DVC6	143221
A0A6B3JHF1	384
V3EXX3	1812935
A0A3V7EVM9	28144
A0A7K2BWF0	2024894
A0A6I3JFC3	2663857
A0A1M7J3B2	1190415
A0A2E2IZ10	1871037
A0A6B1B0L0	2024894
A0A2W7RDJ9	402884
K9MP73	573
A0A444HK14	384
A0A3S4Z2W7	384
A0A6I4HRC9	470
A0A540PGN1	103232
A0A0F7D356	47917
A0A2J7T1B7	881260
A0A155E9Y3	1812935
A0A444IKJ2	384
A0A249A190	75985
A0A3S3WY98	384
A0A419AMH3	554
A0A412J5N1	1735
A0A355CA51	2049046
A0A5F1HVG7	2041645
A0A4V2IQI4	384
A0A444JB63	1859130
A0A0F7D2K1	47917
A0A1U7FV31	59201
A0A444JG61	1859130
A0A2I5TK60	104623
A0A2E4YZU9	1909294
A0A1S8D8A6	207340
A0A5V8A9C2	143221
A0A380UBN0	470
A0A2N5CSG8	1679497
A0A3E4M3D3	39486
A0A537SBL8	1913988
A0A249A1Z1	75985
A0A6B2I2M0	470
A0A6N6K1I6	1563222
A0A395XN53	39486
A0A1S9J3H4	621
A0A144LUX0	1812935
A0A167RUQ0	1812935
A0A6B1B073	2024894
A0A377HY22	750
A0A078BMD7	554131
A0A2U3QW44	784
A0A3F3MUR2	470
A0A0E2GKW7	981334
A0A179BM33	384
A0A412F0M8	39486
A0A2N5CUM8	1679497
A0A6B1ECU1	2024894
A0A119KES3	292
A0A7D7B3J3	546
A0A221T3Z5	2488639
A0A2Z4YL54	384
A0A356L7A9	1913988
A0A1J1EF39	69
A0A157RBP1	1812935
A0A413W2I6	39486
A0A537QW19	1913988
A0A6F8TEI2	470
A0A6P0DTY8	384
A0A617JKN1	28144
A0A0U4IDH1	47917
A0A098TFV3	1497020
A0A231VMM1	1517
A0A1S8D9N1	207340
A0A0A2YLC4	750
A0A231VMB1	1517
A0A6P0DP61	384
A0A179BC78	384
A0A078BRK1	554131
A0A6B1EAG8	2024894
A0A4Z0ILP9	53408
A0A0L7T0K4	1560201
A0A358HRB0	168935
A0A352SU00	1913988
A0A3E4Q281	39486
A0A540PXP7	103232
A0A1H8JBR9	1173111
A0A6B2DIY3	2690346
A0A078BI74	554131
A0A2A2G1V8	2032623
A0A2K9YZE5	384
A0A537NXN6	1913988
A0A0F7HAE1	47917
A0A345GE02	1915
A0A6N9EYU9	2024894
A0A1E7R946	1262585
A0A1D2Q7E1	75985
A0A3E4MIF4	39486
A0A0F7H9P7	47917
B2C6U1	470
A0A6B1EEP9	2024894
A0A485DSQ1	630
A0A127MZR2	53408
A0A1H6RQU9	170623
A0A078BEK6	554131
A0A0C3IWR8	1572758
A0A1K0JGV3	106590
A0A094S6M4	78398
A0A2X2CFB2	47886
A0A379VX87	59201
A0A419AZM6	554
A0A249A244	75985
A0A2D8HGB2	1964365
A0A3S3XHQ5	384
A0A7J5BSE5	587635
A0A078BNF7	554131
A0A2X2FD02	47886
A0A238TFI0	1522312
A0A0D8N215	553611
A0A179BDJ8	384
A0A103K4G4	488731
A0A3T5I445	59201
A0A537PTN7	1913988
A0A4Q8YNY1	384
A0A537Y4L6	1913988
A0A078BJG6	554131
A0A2K9YYX9	384
A0A380C768	59201
A0A1S9GYN8	1076926
A0A0F7HC80	47917
A0A3U0D6W6	59201
A0A3V2C014	59201
A0A3W0H141	143221
A0A6N6K501	1563222
A0A4R4GZS2	357276
A0A0E1NC39	630
A0A2I5TAJ1	104623
A0A6N6K4J3	1563222
A0A396SPB7	1505723
A0A3D5I3T4	1913988
A0A2N5CXF7	1679497
A0A259W0Q5	355591
A0A5F1HW51	2041645
A0A3Y7QWK4	28144
A0A2J7T0I9	881260
A0A127MK86	53408
A0A506INH6	470
A0A060B4R2	213554
A0A7K3U540	384
A0A7K2BQX9	2024894
A0A248ZZL6	75985
A0A6L7XC31	2024894
A0A4P8U986	47917
A0A537NGT6	1913988
A0A5F1HYZ4	2041645
A0A3C0M726	1913988
A0A2A3LCN1	439334
A0A335N5K1	470
A0A370SLF1	47917
A0A537P9J0	1913988
A0A6N9EQT7	2024894
A0A0A3A4K2	750
A0A2I5T8G3	104623
A0A0A2XR27	750
A0A6I2LQJ3	2666139
A0A5V8A737	143221
A0A432L062	621
A0A4P5EZ47	28144
B4WSQ7	91464
A0A1I4PA08	52442
A0A444ILI7	384
A0A0P9WHC3	251654
A0A6B1EEL4	2024894
A0A6I4IH40	470
A0A6I2LPK6	2666139
A0A3E4MCD9	39486
A0A4Q9ADY1	384
A0A444P0X0	384
A0A537MSM2	1913988
A0A316A2D9	39482
A0A4Q9AUL5	384
A0A3S3X1W5	384
A0A1G9N0A2	1141221
A0A0F7HBZ4	47917
A0A315ZYI2	39482
A0A537Y2W8	1913988
A0A355FHZ5	2049046
A0A077NCU7	1398201
D6GPN1	546269
A0A3R6PER7	2292200
A0A417PWL2	2292376
A0A417PYN3	2292376
A0A7C8F9L6	2099678
A0A4T0V872	2569761
V6I9R8	1049759
A0A560JUY2	28077
A0A1E4MA30	1660121
A0A7C8ASY0	2099678
R5YS15	1263084
A0A1J0VVL9	2213200
A0A560FSU4	28077
A0A3E0MI42	2060472
W0IGG2	754523
A0A2A9HFP0	2761530
A0A4S4G2X4	671266
A0A367Q9I2	1840705
A0A2G9XY23	2014296
A0A0P6WT16	1603897
A0A554J6T5	2017196
A0A3N0ASY0	498718
A0A657LRF1	1798805
A0A0M2EXF9	180957
A0A3A9A8C5	2320100
A0A560F5R2	28077
A0A3E0MHF0	2060472
A0A4R7GY90	55212
A0A3A5XQ17	2292929
C3BPK8	527000
A0A4S4G240	671266
G3ITP8	697282
A0A3G9A9C4	2490853
A0A367PWC8	1840705
A0A6I6X287	180957
A0A4R6Y6S2	1527608
A0A2S5CNE7	1704499
A0A2G9Y0Q7	2014296
A0A1E7YNA9	33059
W0IJU3	754523
A0A4Q0S7F3	1325107
A0A4T0V1H5	2569761
A0A5B8AY89	2584466
A0A657M1R4	1798805
A0A3S1R130	2496737
A0A6J5CLN9	458836
A0A367QGZ1	1840705
A0A143YV48	82803
A0A657LRD7	1798805
A0A2P5M158	1911079
A0A346N1R4	2303331
A0A0M2F3G7	180957
A0A3G8ZY47	2490853
A0A7L4Z5L5	2692233
A0A1H6QEG4	64971
A0A485B773	580
A0A346N7Q9	2303331
A0A495FSX1	458836
A0A1E4MEC7	1660121
A0A411HG90	2511995
A0A2S5TM17	2086571
G3IXF1	697282
A0A560FSS4	28077
A0A349JNH1	2055792
A0A0L7C748	1365967
A0A6N7DXM5	2651188
A0A416YHX9	2292200
A0A126UVS5	1579316
A0A7J8KWC3	1304889
A0A7C8AS97	2099678
V6IG73	1049759
A0A0R2F6R0	1423730
A0A3M5KB23	264459
A0A495FPI1	458836
A0A1E7YVG8	33059
A0A657M096	1798805
A0A086EZM3	180957
A0A170NKW7	1538
A0A4Q0QSH9	1325107
A0A560F0C2	28077
A0A3D1PD06	2055787
A0A6G3C1U9	2690307
A0A1H6TII7	64971
V6I9M5	1049759
A0A132PBU0	59750
A0A346MYF0	2303331
A0A077NJ78	1398201
A0A315EC33	1293052
G3J0F1	697282
A0A3S1R0K7	2496737
A0A2N0M8M3	1926618
A0A560FIW6	28077
A0A539CSK5	1978229
A0A1E7XDU2	481719
A0A077NEE5	1398201
A0A7C8ELR3	2099678
A0A0P6WM91	1603897
A0A560INC1	28077
A0A2N0MG85	1926618
A0A126V0R1	1579316
A0A374UCA2	2292331
A0A5E4P0Y7	2572036
A0A315E8N7	1293052
A0A261VIB6	1983456
A0A3M8EPJ9	2099678
A0A0Q0DG25	264459
A0A560EU04	28077
A0A1Z4BVB2	1704499
A0A396PWF9	2292311
A0A0T9TUI9	263819
A0A261W151	1983456
A0A1U7H5V3	210994
A0A2G9Y4I3	2014296
A0A3S0RQL9	1479020
A0A2N0MAU1	1926618
A0A374UAY7	2292331
A0A435GU89	2496737
A0A560KIV8	28077
A0A657LZ72	1798805
A0A4R7GCD5	55212
A0A367QLK4	1840705
A0A2S1IKR9	1827580
A0A367Q039	1840705
A0A2P2DV35	1917830
A0A346MVY5	2303331
A0A3M8EMF0	2099678
A0A1S7TF57	1183421
A0A485B4B1	580
A0A2N0MN23	1926618
A0A3S0Y2G2	180957
A0A411HF53	2511995
A0A2S5CH30	1704499
A0A367QH79	1840705
A0A349JIJ6	2055792
A0A2N3XK27	1938848
D0RWL7	469609
A0A5E4P1S4	2572036
A0A4R7GFR3	55212
A0A0R2L2I7	348151
A0A192D3V1	1112
A0A2P2DTW0	1917830
A0A2A4I5Y9	28212
A0A0R2F6Z7	1423730
I0S704	1095735
A0A560JQN6	28077
T9S531	1281269
A0A560F068	28077
A0A3M8EJZ0	2099678
A0A5B8AZJ5	2584466
A0A5B8B2R6	2584466
A0A411HGA7	2511995
A0A2S5LDS5	1911079
A0A3S1TNJ6	2496737
C0XMT9	1423757
C9C025	565661
A0A0P6WJ01	1603897
A0A5S3Y081	579508
A0A7C8F5I0	2099678
A0A485B420	580
A0A0H4BEL9	32052
A0A7J8KWN7	1304889
A0A3R7ID28	2045206
A0A495FRX7	458836
A0A316AZ61	1896218
W0IUP8	754523
A0A086EZM1	180957
A0A1V0TLG8	553510
A0A560GA67	28077
A0A5B8B4N0	2584466
A0A6I6X238	180957
A0A1Z4C4L4	1704499
A0A636P346	2564497
Q48BC4	264730
A0A2G1LRY3	2021637
A0A7C1P216	147266
A0A6G6WU93	2712222
A0A516N5A8	1710
A0A1G3TD71	1802253
A0A1S7TDT9	1183421
A0A3A9ASU1	2320100
A0A1S7TFN0	1183421
A0A560HNF3	28077
A0A317UK22	2212480
Q31D95	74546
A0A2S9Y3L5	1155617
A0A2G2BFI1	2030815
A0A3E0LFA8	2060472
A0A560FK73	28077
A0A419UCQ3	458836
W0IPV9	754523
A0A7H8MES0	2742128
A0A7I6QXL7	2675711
A0A345NJ10	2283195
A0A7C1T4G6	147266
A0A086YNV7	1487582
A0A521AEC4	1168039
N8NKN5	1144674
W0IE81	754523
A0A4R7GLR0	55212
A0A3S1TWK4	2496737
A0A139DQ45	1794906
A0A4Y8IIG8	69220
A0A139DM13	1794906
A0A2N2JP23	2013741
A0A2X0ZP72	1681
A0A2K8Y120	2058133
A0A345NQT5	2283195
A0A4Y4E6Y5	1710
A0A1V3PWX9	1945859
A0A345NME9	2283195
A0A2K4J040	2075552
A0A132PC29	59750
A0A560HFH2	28077
A0A1S7T6F4	1183421
A0A5E4NZL7	2572036
A0A7C1NWU3	147266
A0A2K8XW74	2058133
A0A317UIV3	2212480
A0A258K453	1970319
A0A4Y4E217	1710
G5J3Q0	423471
G3IZ40	697282
W0SAX6	1223802
A0A415C4W3	1681
C5EX66	537972
A0A3D1P4X0	2055787
A0A2P5LNL2	1911079
A0A143YQV7	82803
A0A3A9A7C4	2320100
G0FJY0	713604
A0A1Y3UHI9	1965651
A0A1J5FY82	1805283
D7I9Y0	469585
A0A560FI48	28077
G3IYX3	697282
A0A7I0RCW5	2742134
A0A1Y3UIB7	1965651
A0A6M0LR01	290513
A0A560JI99	28077
A0A560EWC8	28077
A0A2S5N416	1911079
A0A560FG13	28077
A0A2K4JBP3	2075552
A0A1R3FEF2	1903177
A0A4R7GPC6	55212
A0A2N0MBD4	1926618
D3EFV2	481743
A0A435GV64	2496737
A0A2P5LP60	1911079
A0A2A4I6L8	28212
A0A3D1P920	2055787
A0A077NGL3	1398201
I9T5L0	992047
A0A6I6WNY7	180957
A0A4Q7PRE4	1796618
A0A085L7R9	1487582
A0A085L6Y8	1487582
A0A085LC92	1487582
A0A1T0AT13	123822
A0A3A6F6M1	2302945
A0A349JN53	2055792
A0A2P5LYV0	1911079
A0A5B8AZM7	2584466
A0A560FB44	28077
A0A086F0F2	180957
A0A2S1IFZ0	1827580
A0A1F8VF96	1797746
A0A5B9BIC5	573066
A0A5B8TTV4	46256
C7GIG0	536231
A0A126V2E4	1579316
A0A6J5CTH9	458836
A0A3D9H3S1	1461337
A0A349JF76	2055792
R9J734	397287
A0A7I9U7N4	28080
A0A1V3PYE4	1945859
A0A345NJG7	2283195
A0A560JXE7	28077
A0A657LKW1	1798805
A0A3N4Z3U2	154117
A0A0L7C4B8	1365967
A0A5B0DI75	2597358
A0A5B8B5T4	2584466
A0A2S5MIP3	1911079
A0A657LSP7	1798805
A0A7I6QX11	2675711
A0A5B9B413	573066
C7GFT0	536231
A0A7C7RMZ6	2528248
A0A417JVK2	2293192
A0A173HIG5	1338689
A0A5B8AXR0	2584466
A0A560GN91	28077
G3IYX1	697282
A0A4S4G4L7	671266
A0A2V5FCF5	1378074
A0A0F4LX57	1218492
A0A4T0UMT3	2569761
A0A636NZ67	2564497
A0A419U6U9	458836
A0A132PCE4	59750
G3IWK3	697282
A0A5B9QQM7	980254
A0A367QF06	1840705
G3IQU0	697282
A0A316WCI2	741074
A0A0T9UF36	263819
A0A374UF20	2292331
A0A2S5TAN5	2086571
A0A3E0LDR4	2060472
A0A5B8B0C0	2584466
A0A2S5M201	1911079
A0A1Z4C4L8	1704499
A0A560HIH5	28077
A0A560JA89	28077
A0A349JJ47	2055792
A0A2V5DV36	1378074
A0A3R7HQ47	458836
A0A0P6WDT5	1603897
A0A657LZP6	1798805
A0A0H4BF43	32052
A0A1U7GVQ3	210994
A0A7I7LBI2	133549
A0A161Y058	1365257
A0A7C1NRU4	147266
A0A4Y3TMB2	104099
A0A3M8EMT9	2099678
A0A6I6X2I2	180957
A0A5B8B550	2584466
A0A1V2GP13	1907940
A0A560K1L7	28077
A0A3S0RSY1	1479020
B2ILA5	395963
A0A417JRQ4	2293192
A0A2K4IRN9	2075552
A0A126V3N3	1579316
A0A3E0LFV3	2060472
A0A560FZL9	28077
A0A495FSX3	458836
A0A367Q7V9	1840705
A0A374UAT9	2292331
A0A7I6QX94	2675711
A0A4Y3TQ54	104099
A0A3A6F306	2302945
C7GGX9	536231
A0A7C4KHM0	229919
A0A2K4JAU0	2075552
A0A266N7K2	86185
A0A2S5CM70	1704499
A0A315E3J9	1293052
A0A2V5DYF6	1378074
A0A367Q345	1840705
A0A367Q9F2	1840705
T9SZK8	1281269
A0A0P6X407	1603897
A0A261W8U2	1983456
A0A7C4KFU5	229919
C7GGV4	536231
A0A411HI69	2511995
A0A4S4G422	671266
A0A560FPV5	28077
A0A560FWZ0	28077
G3IQR3	697282
A0A3A9AEG0	2320100
A0A4Q0SPB2	1325107
A0A2N0MAS4	1926618
A0A0K1QK72	1221522
A0A7H8P248	2742134
A0A3M8ELW0	2099678
A0A6H1WQ88	2047767
A0A4S4G0P8	671266
A0A1Z4C092	1704499
A0A367QLX0	1840705
A0A411HL38	2511995
A0A1S7SQR4	1183421
A0A4Y3TSI9	104099
R9J3Y0	397287
A0A086YRK3	1487582
A0A317ULI6	2212480
A0A2V5D330	1378074
W0IJZ3	754523
A0A3N0AZZ6	498718
A0A126V0Y2	1579316
A0A0M2EWA4	180957
A0A2N2CVG3	2013777
A0A7C1SZV4	147266
A0A522GG71	1978229
A0A4Q0SCY8	1325107
A0A560KGU5	28077
A0A2N0M7M6	1926618
A0A349JFR6	2055792
A0A0N8GJN5	1603897
A0A6P0UIY0	472055
R9J8I3	397287
A0A2S5CR65	1704499
A0A1G3TGR7	1802253
A0A349JIZ4	2055792
A0A2S5CFN9	1704499
A0A3E0LNL3	2060472
A0A2K4J5K8	2075552
C7GB62	536231
A0A1V3PWV1	1945859
A0A5E4P3J7	2572036
A0A3A9A629	2320100
A0A2S5CPS5	1704499
A0A349JKY9	2055792
A0A349JM01	2055792
A0A0T9UVT9	263819
A0A2N0M619	1926618
A0A3D1PBB8	2055787
A0A6I6WWT3	180957
A0A1Z4BZD8	1704499
A0A417K5D6	2293192
B2IEK6	395963
A0A349JN30	2055792
A0A1S7SMS3	1183421
A0A4Q0Q8N0	1325107
A0A3M5JEX6	264459
A0A560FSV3	28077
A0A0L7CB67	1365967
A0A2I0BLI9	2035245
A0A2X3G748	580
T9SFB2	1281269
D7ICC4	469585
A0A2I0BK34	2035245
A0A177PV65	1799370
A0A0S8CSU2	1703401
A0A086YUL2	1487582
A0A2K4J1V7	2075552
A0A2G2BH21	2030815
I9T1P1	992047
A0A0Q0A7K7	264459
A0A1E7YYA4	33059
A0A0L7CC00	1365967
A0A2S5MR58	1911079
A0A367Q3J4	1840705
A0A1S7SNU1	1183421
I0SLV7	1095735
A0A6I6X021	180957
A0A560HIN1	28077
A0A177Q0Z8	1799370
F5RTC0	888063
Q48G30	264730
A0A522GI23	1978229
D7I8Q1	469585
A0A560FFN6	28077
A0A2S5M645	1911079
A0A7C4PLS0	229919
A0A1J5VVM5	69220
G0PWK9	1609288
A0A261W2H3	1983456
A0A435GWY9	2496737
A0A3E0LP60	2060472
C0XN61	1423757
A0A132PP16	59750
A0A3N0B214	498718
A0A086EK46	180957
W0IMV6	754523
A0A7C1T7M2	147266
A0A329X475	2029680
A0A085L6N9	1487582
A0A2P2DN66	1917830
A0A126V656	1579316
A0A2A5S762	203404
A0A3D1PGT4	2055787
G3IW01	697282
A0A3M8AQH0	51101
A0A495GED7	458836
A0A2G2B903	2030815
A0A7H8P5U3	2742134
G3IQR0	697282
A0A560JN54	28077
A0A657LWK9	1798805
A0A5E4NVB5	2572036
A0A3D9HPP9	1461337
A0A2G9XZ13	2014296
A0A4Q7P336	1796618
B2IL59	395963
A0A1E4MF94	1660121
A0A3A9AMT1	2320100
A0A5E4P058	2572036
A0A4R6XZN2	1527608
A0A560FHV8	28077
A0A2A4IE79	28212
A0A316AZ46	1896218
A0A0M2F6N0	180957
A0A2P5NQ47	1911079
A0A4R6Y6S6	1527608
Q48JT9	264730
A0A0D7QH51	1619233
A0A2W7J4F4	1261629
C3BF23	527000
A0A560H6A0	28077
A0A560KA41	28077
A0A346MVY9	2303331
A0A656RIR7	66897
A0A2P6M5F6	2058085
A0A560FGW5	28077
A0A554J6K7	2017196
A0A560HT38	28077
A0A349JFH1	2055792
A0A3A9AM99	2320100
A0A316WEQ6	741074
A0A554J6P6	2017196
A0A636P0D1	2564497
D0RX80	469609
A0A5E4NZK6	2572036
A0A4Y3TQT2	104099
A0A2K4J3W6	2075552
R9J3E2	397287
A0A5D4YAF1	69220
A0A417JS83	2293192
R9J961	397287
A0A0S7WF75	1703393
A0A0K1QXU0	1221522
A0A417JG23	2293192
A0A0D7Q6U5	1619233
A0A2W5DBN2	70863
A0A3D5GAH9	2055794
A0A6G6X2V2	2712222
A0A2L2JDA5	69220
A0A1G9P6M1	525640
A0A1T0B092	123822
A0A518VII3	555
A0A7I6QI38	2675711
A0A5B9BG70	573066
E4HH73	765109
A0A5B9B9Q5	573066
A0A7I6QUH3	2675711
A0A1H8DCC0	41
G5JCQ2	423471
A0A2A9FGE6	76022
A0A5N3PBJ7	2580413
A0A518VMJ8	555
A0A1G8SRN5	47500
A0A1G0M6Y2	1798318
A0A1T0AWB8	123822
A0A434W430	2496750
A0A2W7JPN3	1261629
A0A7I6QWV5	2675711
A0A510VPF6	348151
A0A345NPI5	2283195
R4YJ43	861365
G5J868	423471
A0A0M0G2Q7	47500
A0A359ETS1	2049052
A5P952	161528
A0A1G0MNZ7	1798318
A0A2K4J1T1	2075552
Q48Q49	264730
A0A1B6VZB8	1795832
I1E027	562729
G5J6J8	423471
A0A285J8E0	1323745
B2ICD8	395963
A0A7C1NTL4	147266
A0A085LAK7	1487582
A0A7H8P2F4	2742134
F5RU53	888063
A0A2G1LXB1	2021637
A0A646P5Q9	2600065
A0A5D4Y1W6	69220
A0A258FYM9	1970436
A0A345NPV8	2283195
A0A0S8FRT6	1703779
F5RR56	888063
A0A329WSA7	2029680
A0A518VN92	555
A0A329X2I9	2029680
A0A0F2S079	1629709
I1DT01	562729
A0A4Y4DXP8	1710
A0A3M0F831	2135665
A0A1T5EGW9	1279032
R4YIG2	861365
X6E7Q3	1287240
A0A346AWN8	2144175
A0A2G1LUG7	2021637
A0A258G305	1970436
A0A329WWS9	2029680
A0A7H1SYT0	1963026
A0A378P4E3	28088
R9JAU8	397287
G5JCS2	423471
Q2CDE7	314256
A0A1I0B6L7	1123402
E8X4J0	1198114
A0A086YPM1	1487582
A0A5F0G5B6	1259247
A0A3A6ET59	2302945
A0A2K4ITW1	2075552
A0A2W7BNP1	2164131
N8PZ35	40373
A0A5D4Y0Y5	69220
A0A2X1B329	1681
A0A5N3P9D3	2580413
A0A3D5GD89	2055794
R9JJZ1	397287
A0A0D7Q4S4	1619233
A0A1E4I1E3	1660131
E8X395	1198114
A0A0D7QH32	1619233
A0A5B9B491	573066
A0A258K7Y2	1970319
A0A0E4BJ39	1307833
A0A2G1LMU4	2021637
A0A2C8EX70	86185
A0A139DP16	1794906
Q48FC0	264730
A0A238JTG3	1655543
A0A7J5TLP5	1681
C7GDC2	536231
A0A7C1NXB1	147266
A0A5Q0RU22	106654
A0A365QT61	2234132
A0A3D2QCQ7	2049052
A0A3D5GDF7	2055794
A0A365R0D5	2234132
N8NRY8	1144674
A0A086YVF3	1487582
A0A329X3T7	2029680
A0A5D4XZV6	69220
A0A4Q7PMP4	1796618
A0A1V3Q980	1945859
A0A2K4IRQ8	2075552
R9JH43	397287
A0A1V3Q8R3	1945859
A0A5P1DC50	2600065
A0A1V3RL81	1945863
A0A1T0B5U0	123822
G5J6D4	423471
G6A5X1	857292
A0A448KNH1	28080
A0A3A6FAI0	2302945
A0A2W7D4W3	2164131
A0A1L8D5M4	661089
A0A1G0MLY5	1798318
A0A2W7B525	2164131
B2IH09	395963
A0A417K3X4	2293192
N8Q5H6	1144674
A0A7I6QZK0	2675711
A0A378P9A2	28088
A0A329X6T4	2029680
A0A365QWM1	2234132
A0A329WY46	2029680
A0A1H5C3Z8	53406
A0A257NX41	1970454
A0A7I6QXI2	2675711
C2KIZ6	586220
G5J788	423471
E4HMY5	765109
A0A258G1E4	1970436
X6F8P9	1287240
A0A2W5FI49	70863
G5J5A1	423471
R4Y888	861365
A0A329X2Q0	2029680
I1DYY4	562729
A0A5S3XZI7	579508
A0A238KSU8	1655543
A0A560FI75	28077
A0A6P0UG78	472055
A0A6I6WY22	180957
A0A560JA73	28077
A0A077NP88	1398201
C7GFR3	536231
A0A7J5CZ56	1458665
A0A417JH31	2293192
A0A2N2F0L9	2013763
A0A173HB59	1338689
A0A4Y4G4T5	46256
R4YDX2	861365
X6EXN4	1287240
A0A2K8N2G8	2055160
A0A0Q0YCP1	1544413
A0A3D9H7K1	1461337
A0A560JQP4	28077
A0A367QLD2	1840705
A0A1S7TF21	1183421
A0A6J5C1T8	458836
A0A560FT68	28077
A0A367QFU6	1840705
A0A2S5CLZ8	1704499
A0A127KKU6	1809055
A0A3S0Y1S5	180957
A0A560GP90	28077
A0A560HA97	28077
A0A086EVD7	180957
A0A3M8EQ20	2099678
A0A560HLD6	28077
A0A0L7C779	1365967
A0A349JKN2	2055792
A0A2S5LL84	1911079
A0A2P5M9F9	1911079
A0A346N7N5	2303331
A0A6H1WV66	2047767
A0A0A0IA34	1444289
A0A3S0RQU7	1479020
A0A177PXF0	1799370
A0A560G710	28077
A0A560FKZ2	28077
R5YJY6	1263084
A0A411HP17	2511995
A0A3G9ADR7	2490853
A0A560GKP3	28077
A0A636P190	2564497
A0A7I6QVW6	2675711
A0A5M9PVL0	203404
A0A3A9A620	2320100
A0A2N0MGB5	1926618
A0A5E4P4G5	2572036
A0A522GGR8	1978229
A0A2A4I9N7	28212
A0A4Q0QHV2	1325107
A0A2P2DV07	1917830
A0A560HAI4	28077
A0A3E0MI36	2060472
Q48LD0	264730
A0A1Z4C3K9	1704499
A0A419TH39	458836
A0A3E0MEH9	2060472
A0A2N0MAA0	1926618
I0S792	1095735
A0A636NXN7	2564497
A0A2P6M9Z4	2058085
A0A2N0MCD8	1926618
A0A4P7F7W6	1978229
A0A2G2BFG2	2030815
A0A522GEI3	1978229
A0A560FHX8	28077
G3IXI7	697282
A0A560EXJ6	28077
D7I8C2	469585
A0A2S5CFL9	1704499
A0A7D5SBN3	2447898
X6EIL5	1287240
A0A5E4P1F7	2572036
A0A367Q3K7	1840705
A0A4S4FV76	671266
G3J0Z9	697282
A0A2N0MLC3	1926618
A0A0F4LXZ5	1218492
A0A0L7C3D0	1365967
A0A2N8MA06	1978229
A0A367PWJ2	1840705
A0A4R6Y086	1527608
A0A2S5CSB8	1704499
A0A1Z4C5C4	1704499
T9UKH2	1281269
A0A560FFT7	28077
A0A1I2ZQE8	1855333
A0A5B8B554	2584466
A0A349JEV7	2055792
A0A560FZ29	28077
A0A4P7F5A3	1978229
A0A2X3EHY4	580
A0A656RPR5	66897
A0A2A4I5X8	28212
A0A4Y4G3H1	46256
A0A560HGR2	28077
A0A3M8EMP4	2099678
A0A0M9YKT6	1415545
A0A0L7C6S2	1365967
G3IRY3	697282
A0A4V1L474	1325107
A0A1X2F1N1	59750
A0A2P2DL66	1917830
A0A0F4LMB1	1218492
A0A2N0MDB4	1926618
A0A7I6QXY4	2675711
A0A0P6WJQ6	1603897
A0A127KE44	1809055
A0A2S5M5F4	1911079
A0A181ZKI7	82803
V6I6W1	1049759
A0A1G3TB90	1802253
A0A560I2U7	28077
A0A432N033	1479020
A0A2V5DZV6	1378074
W0IQG2	754523
A0A086YMD2	1487582
A0A238K9Y5	1655543
W0SFY8	1223802
A0A3A6F821	2302945
A0A2A2RCE1	1982323
A0A266N942	86185
A0A3A6F0E7	2302945
C7GI10	536231
A0A7I6QT01	2675711
R9JHD0	397287
W0IFU2	754523
A0A315EDJ1	1293052
A0A560HNZ8	28077
A0A7C1T9F7	147266
R9JGV7	397287
A0A5B8TRB3	46256
A0A3D5GCF4	2055794
A0A7C1NXE4	147266
A0A7I6QYR8	2675711
A0A434W4I8	2496750
G3IYE8	697282
A0A560F6I6	28077
A0A2W5DHC4	70863
A0A345NPH4	2283195
A0A7J5TKZ2	1681
A0A417JV88	2293192
A0A7H1SYS8	1963026
A0A317UA15	2212480
A0A4Y3TPZ2	104099
G5J0Z4	423471
A0A133KJL3	1681
A0A636P7Z7	2564497
A0A4P7F7C2	1978229
A0A1Z4C2V2	1704499
A0A5B9QS55	980254
A0A3E0M3W4	2060472
A0A7C1NYN5	147266
A0A2C8F1H9	86185
R9J887	397287
A0A2S9XM15	1155617
A0A7C1SXP9	147266
A0A3A6F540	2302945
L8XXZ6	1261130
A0A2W7BQ84	2164131
A0A560GVN0	28077
A0A3M8ELT0	2099678
A0A4Q7P4N3	1796618
A0A417K569	2293192
A0A7C1P3Z0	147266
A0A7K3XTI8	1681
A0A317U9B2	2212480
A0A7C1SVV2	147266
B2IKS7	395963
A0A7C1P032	147266
A0A4Q7PP44	1796618
A0A086YQX0	1487582
C7GH29	536231
Q2CF93	314256
A0A7J5TNP1	1681
A0A7C1SZY7	147266
A0A1H4QS85	53406
A0A2G1LUP0	2021637
G5J9G3	423471
A0A2W7D399	2164131
A0A345NQE1	2283195
A0A520LNQ4	2518986
R9J2N5	397287
A0A1A9HEU0	1658665
F5RT92	888063
G5J654	423471
